period,classification,city,regime,variable,n,mean,median,q25,q75,minimum,maximum,sd
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,precipitation_sum,1020,2.543333333333333,0.0,0.0,2.625,0.0,47.0,5.006935784843783
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,shortwave_radiation_sum,1020,17.393156470588234,17.4816,11.2554,24.1542,0.8244,31.2408,7.866871565693448
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,wind_direction_10m_dominant,1020,157.64713610690035,196.74991332188267,30.87905349640792,212.93512315372033,0.1595156257772143,359.9176054097518,97.91480150365777
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,pure_wind_run_days,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,wind_duration_class_weather_calendar,Seattle,not_wind_only,low_wind_run_days,1020,0.2754901960784314,0.0,0.0,0.0,0.0,9.0,1.084092876541294
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,temperature_2m_max,158,19.08164556962025,19.8,17.175,21.6,7.5,23.9,3.3466750988896456
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,wind_speed_10m_mean,158,4.647758438818566,4.664583333333333,4.089583333333334,5.3,2.2625,5.8375,0.8426529867645033
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,relative_humidity_2m_mean,158,76.23259493670886,75.97916666666666,72.33333333333334,81.72916666666667,56.0,93.45833333333331,7.335904199752275
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,precipitation_sum,158,0.8721518987341773,0.0,0.0,0.7000000000000001,0.0,23.8,2.341671062577928
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,shortwave_radiation_sum,158,15.836627848101267,15.179400000000001,11.8152,19.7919,2.5272,29.9736,5.946300385610152
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,wind_direction_10m_dominant,158,173.05289522469914,195.67048904415282,45.3453201657997,243.4798803053439,0.9686860560587526,359.98426213988205,111.8316610369906
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,pure_wind_run_days,158,2.8227848101265822,2.0,2.0,4.0,2.0,5.0,1.0618994359152365
2019_2024,wind_duration_class_weather_calendar,Seattle,persistent_wind_only,low_wind_run_days,158,2.9430379746835444,2.0,2.0,4.0,2.0,6.0,1.168829077565012
2025,regime,Atlanta,episode,no2_ppb,13,11.164033743589743,10.925595333333334,9.8375,12.340700666666669,8.621085666666668,15.49686,1.9873399052870624
2025,regime,Atlanta,episode,n_available_sites,13,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2025,regime,Atlanta,episode,temperature_2m_max,13,33.161538461538456,32.8,32.1,33.9,31.5,37.1,1.5108157076771813
2025,regime,Atlanta,episode,wind_speed_10m_mean,13,5.178205128205128,5.316666666666666,4.625,5.708333333333333,3.6875,6.7625,0.920656019011379
2025,regime,Atlanta,episode,relative_humidity_2m_mean,13,71.49358974358974,69.20833333333333,66.95833333333333,77.79166666666667,57.083333333333336,83.29166666666667,7.396837689117243
2025,regime,Atlanta,episode,precipitation_sum,13,2.7153846153846155,2.1,0.2,3.2,0.0,9.3,3.21891445310531
2025,regime,Atlanta,episode,shortwave_radiation_sum,13,23.34544615384615,23.5224,21.744,25.2432,17.8344,26.6688,2.3844997269222548
2025,regime,Atlanta,episode,wind_direction_10m_dominant,13,173.3654486888302,135.37300693846493,56.35017083062216,272.3024977421504,17.5585297755239,341.0101479098073,124.82581721756812
2025,regime,Atlanta,episode,pure_wind_run_days,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,episode,low_wind_run_days,13,5.923076923076923,8.0,3.0,8.0,2.0,8.0,2.7526211284742907
2025,regime,Atlanta,heat_only,no2_ppb,20,8.86166915,8.875694499999998,6.495138666666667,10.988706333333333,5.801973666666666,13.743055666666665,2.542315204499694
2025,regime,Atlanta,heat_only,n_available_sites,20,2.85,3.0,3.0,3.0,1.0,3.0,0.4893604849295929
2025,regime,Atlanta,heat_only,temperature_2m_max,20,32.95,32.8,32.425,33.3,31.8,35.5,0.8935440966351786
2025,regime,Atlanta,heat_only,wind_speed_10m_mean,20,9.067916666666667,8.854166666666668,8.071875,10.229166666666666,6.795833333333333,11.791666666666666,1.542687014168529
2025,regime,Atlanta,heat_only,relative_humidity_2m_mean,20,67.71666666666667,68.47916666666667,61.333333333333336,72.07291666666667,54.875,83.58333333333333,7.345305219793786
2025,regime,Atlanta,heat_only,precipitation_sum,20,1.3750000000000002,0.3,0.0,0.6250000000000001,0.0,15.1,3.435859656468432
2025,regime,Atlanta,heat_only,shortwave_radiation_sum,20,23.588100000000004,24.2928,22.1616,25.069499999999998,17.1252,28.0008,2.5017735414364703
2025,regime,Atlanta,heat_only,wind_direction_10m_dominant,20,246.66006056756675,265.5864230180417,201.53608790615658,303.0721135185585,68.07249554301333,352.3836307484868,85.42025891859159
2025,regime,Atlanta,heat_only,pure_wind_run_days,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,heat_only,low_wind_run_days,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,neither,no2_ppb,134,10.57705027363184,10.038304166666666,7.765988750000001,13.36052625,3.4562500000000003,24.333333,3.673535963060151
2025,regime,Atlanta,neither,n_available_sites,134,2.6044776119402986,3.0,2.0,3.0,1.0,3.0,0.5622010546155136
2025,regime,Atlanta,neither,temperature_2m_max,134,25.436567164179106,26.45,23.55,28.375,11.4,31.4,4.31136879760812
2025,regime,Atlanta,neither,wind_speed_10m_mean,134,11.35634328358209,10.614583333333334,8.727083333333333,13.804166666666667,6.8125,19.35833333333333,3.246952724268492
2025,regime,Atlanta,neither,relative_humidity_2m_mean,134,71.65111940298507,71.60416666666667,62.08333333333333,81.27083333333334,42.5,94.66666666666669,11.97966578086487
2025,regime,Atlanta,neither,precipitation_sum,134,3.9328358208955225,0.4,0.0,5.25,0.0,35.9,6.71687109532321
2025,regime,Atlanta,neither,shortwave_radiation_sum,134,17.790985074626864,18.3978,14.5656,22.5855,1.7748,28.5336,6.543596461381127
2025,regime,Atlanta,neither,wind_direction_10m_dominant,134,178.3961523949765,174.06621209260572,87.33858784263538,254.15274938576465,0.147780701950776,353.5193309824505,93.19584774012058
2025,regime,Atlanta,neither,pure_wind_run_days,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,neither,low_wind_run_days,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,other_compound,no2_ppb,4,10.088800166666667,9.2891865,8.380070083333333,10.997916583333334,7.6809943333333335,14.095833333333333,2.8311838685686674
2025,regime,Atlanta,other_compound,n_available_sites,4,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2025,regime,Atlanta,other_compound,temperature_2m_max,4,32.5,32.099999999999994,31.825,32.775,31.6,34.2,1.1690451944500135
2025,regime,Atlanta,other_compound,wind_speed_10m_mean,4,5.921875,5.775,5.544791666666667,6.152083333333334,5.466666666666668,6.670833333333333,0.5460969995068369
2025,regime,Atlanta,other_compound,relative_humidity_2m_mean,4,74.68750000000001,76.89583333333334,74.22916666666667,77.35416666666667,67.41666666666667,77.54166666666667,4.867515622299874
2025,regime,Atlanta,other_compound,precipitation_sum,4,4.2,4.15,2.775,5.575,2.1,6.4,1.9916492328386208
2025,regime,Atlanta,other_compound,shortwave_radiation_sum,4,23.4108,23.274,22.630499999999998,24.054299999999998,21.942,25.1532,1.3630299189672974
2025,regime,Atlanta,other_compound,wind_direction_10m_dominant,4,291.95563067688425,276.041463961339,272.2534540524997,295.7436405857236,267.32957086731426,348.4100239175448,37.90021775403662
2025,regime,Atlanta,other_compound,pure_wind_run_days,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Atlanta,other_compound,low_wind_run_days,4,3.0,1.5,1.0,3.5,1.0,8.0,3.366501646120693
2025,regime,Atlanta,wind_only,no2_ppb,39,11.41629137179487,11.39375,9.424744166666667,13.448866833333334,4.745833,18.154167,3.2299277794324004
2025,regime,Atlanta,wind_only,n_available_sites,39,2.6153846153846154,3.0,2.0,3.0,1.0,3.0,0.6733804983414345
2025,regime,Atlanta,wind_only,temperature_2m_max,39,28.21794871794872,28.9,26.9,30.1,21.0,31.3,2.5559910833869464
2025,regime,Atlanta,wind_only,wind_speed_10m_mean,39,5.768055555555556,6.0125,5.1375,6.304166666666667,4.295833333333333,6.6875,0.7204652070172557
2025,regime,Atlanta,wind_only,relative_humidity_2m_mean,39,73.50213675213675,74.375,66.52083333333334,81.5625,54.79166666666666,90.58333333333331,9.029273120906124
2025,regime,Atlanta,wind_only,precipitation_sum,39,2.8,0.6000000000000001,0.0,3.9499999999999997,0.0,15.7,4.1345145454231735
2025,regime,Atlanta,wind_only,shortwave_radiation_sum,39,19.162615384615385,19.0692,17.685000000000002,20.8566,7.128,28.2744,4.210869479756711
2025,regime,Atlanta,wind_only,wind_direction_10m_dominant,39,164.18543793448362,141.9322867092338,78.969414789095,256.43806671207443,17.241034757227137,343.1439747793429,103.4090512989959
2025,regime,Atlanta,wind_only,pure_wind_run_days,39,2.3333333333333335,2.0,1.0,4.0,1.0,4.0,1.3245323570650436
2025,regime,Atlanta,wind_only,low_wind_run_days,39,3.4615384615384617,3.0,1.0,4.5,1.0,8.0,2.5323813823330488
2025,regime,Chicago,episode,no2_ppb,14,16.144211708333337,15.789583499999999,12.511024395833333,18.639354333333337,11.216667000000001,24.036458,4.259733802506608
2025,regime,Chicago,episode,n_available_sites,14,3.2857142857142856,3.0,3.0,3.75,3.0,4.0,0.4688072309384954
2025,regime,Chicago,episode,temperature_2m_max,14,29.035714285714285,29.4,28.45,29.675,27.2,30.5,1.0499869177625634
2025,regime,Chicago,episode,wind_speed_10m_mean,14,7.501190476190475,7.435416666666667,6.647916666666666,8.513541666666667,4.870833333333334,10.083333333333334,1.3409791085154794
2025,regime,Chicago,episode,relative_humidity_2m_mean,14,74.8690476190476,74.75,70.34375,79.32291666666666,61.083333333333336,88.04166666666667,8.439181252928524
2025,regime,Chicago,episode,precipitation_sum,14,2.1928571428571426,0.15000000000000002,0.0,0.675,0.0,25.4,6.708027829596219
2025,regime,Chicago,episode,shortwave_radiation_sum,14,24.5988,25.401600000000002,23.531399999999998,27.3735,10.7388,29.9196,4.5302893723164175
2025,regime,Chicago,episode,wind_direction_10m_dominant,14,196.13248376582604,196.3520384357523,159.2621659351403,231.17128482145267,79.81575759594357,324.66108899559464,65.06920089682775
2025,regime,Chicago,episode,pure_wind_run_days,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,episode,low_wind_run_days,14,5.571428571428571,5.0,5.0,7.0,3.0,7.0,1.4525460784051258
2025,regime,Chicago,heat_only,no2_ppb,24,10.109441739583334,10.828819541666668,7.9161459375,11.9802603125,4.522222,16.814583250000002,3.3472952833842418
2025,regime,Chicago,heat_only,n_available_sites,24,3.6666666666666665,4.0,3.0,4.0,3.0,4.0,0.48154341234307685
2025,regime,Chicago,heat_only,temperature_2m_max,24,29.541666666666668,29.3,28.1,30.875,27.0,32.2,1.6823680687770382
2025,regime,Chicago,heat_only,wind_speed_10m_mean,24,16.273611111111112,15.660416666666666,13.735416666666666,17.822916666666668,11.266666666666666,27.875,3.776166291879788
2025,regime,Chicago,heat_only,relative_humidity_2m_mean,24,71.8888888888889,72.4375,68.09375,78.89583333333333,52.458333333333336,87.66666666666667,8.676882797904257
2025,regime,Chicago,heat_only,precipitation_sum,24,4.666666666666667,0.25,0.0,9.675,0.0,22.4,7.361218393165906
2025,regime,Chicago,heat_only,shortwave_radiation_sum,24,23.47935,24.343200000000003,22.404600000000002,26.0397,13.608,29.826,4.470855497650262
2025,regime,Chicago,heat_only,wind_direction_10m_dominant,24,203.8398176644042,205.29223164553957,178.75668268665584,218.6724633850591,134.552236605596,296.5761998110874,37.71655158750961
2025,regime,Chicago,heat_only,pure_wind_run_days,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,heat_only,low_wind_run_days,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,neither,no2_ppb,106,11.207593205974844,10.567708249999999,8.673958500000001,13.045312500000001,3.186111,22.05066275,4.266992146914787
2025,regime,Chicago,neither,n_available_sites,106,3.5754716981132075,4.0,3.0,4.0,2.0,4.0,0.5846954959642655
2025,regime,Chicago,neither,temperature_2m_max,106,17.119811320754714,18.1,12.225,21.975,3.9,26.2,5.8967371092401315
2025,regime,Chicago,neither,wind_speed_10m_mean,106,16.405856918238996,15.1375,12.658333333333333,19.701041666666665,10.745833333333332,28.7375,4.694894882293709
2025,regime,Chicago,neither,relative_humidity_2m_mean,106,71.44536163522014,71.4375,63.614583333333336,78.84375,49.41666666666666,93.16666666666669,10.472838014831781
2025,regime,Chicago,neither,precipitation_sum,106,2.6820754716981132,0.1,0.0,1.7,0.0,33.1,6.229970529163824
2025,regime,Chicago,neither,shortwave_radiation_sum,106,18.139279245283017,17.6796,13.5108,23.1534,4.7484,30.4308,6.440070163810581
2025,regime,Chicago,neither,wind_direction_10m_dominant,106,138.00204193038394,96.0627887945892,35.330598815251335,243.27162948677898,0.1528526832850116,359.4170846363575,113.76574565962667
2025,regime,Chicago,neither,pure_wind_run_days,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,neither,low_wind_run_days,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,other_compound,no2_ppb,10,18.211800899999997,17.9796875,13.979876166666667,21.5231534375,12.290624999999999,27.54963775,4.940154105190231
2025,regime,Chicago,other_compound,n_available_sites,10,3.7,4.0,3.25,4.0,3.0,4.0,0.48304589153964794
2025,regime,Chicago,other_compound,temperature_2m_max,10,28.089999999999996,27.55,27.200000000000003,29.15,26.9,30.0,1.128863735502799
2025,regime,Chicago,other_compound,wind_speed_10m_mean,10,8.893333333333334,9.154166666666667,7.835416666666667,9.780208333333334,7.395833333333333,10.179166666666667,1.0717493200083084
2025,regime,Chicago,other_compound,relative_humidity_2m_mean,10,74.325,75.0,73.8125,78.70833333333333,58.875,86.91666666666667,8.977720193709718
2025,regime,Chicago,other_compound,precipitation_sum,10,4.140000000000001,1.25,0.0,6.85,0.0,14.7,5.40004115210657
2025,regime,Chicago,other_compound,shortwave_radiation_sum,10,19.29996,18.2196,15.8247,21.5082,15.5592,25.6788,3.95331488449883
2025,regime,Chicago,other_compound,wind_direction_10m_dominant,10,172.640560494193,189.82799193546464,129.79146321591418,202.537586504589,94.29996033244636,244.53677292337727,50.32452568919652
2025,regime,Chicago,other_compound,pure_wind_run_days,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Chicago,other_compound,low_wind_run_days,10,3.4,3.0,2.25,4.5,1.0,8.0,2.1186998109427604
2025,regime,Chicago,wind_only,no2_ppb,60,14.581996201388892,13.81356425,11.3901910625,17.747395770833336,6.3260415,27.057291749999997,4.65327759900512
2025,regime,Chicago,wind_only,n_available_sites,60,3.5833333333333335,4.0,3.0,4.0,2.0,4.0,0.5301636033600228
2025,regime,Chicago,wind_only,temperature_2m_max,60,21.011666666666667,22.700000000000003,18.275,25.4,7.5,26.7,5.195307258875484
2025,regime,Chicago,wind_only,wind_speed_10m_mean,60,8.875069444444444,8.991666666666667,8.077083333333334,9.940625,5.570833333333333,10.625,1.3237158639974655
2025,regime,Chicago,wind_only,relative_humidity_2m_mean,60,73.93888888888888,72.64583333333334,69.0,78.14583333333333,57.0,90.45833333333331,8.183387797502872
2025,regime,Chicago,wind_only,precipitation_sum,60,1.8800000000000001,0.0,0.0,0.8500000000000001,0.0,52.0,7.047293025201296
2025,regime,Chicago,wind_only,shortwave_radiation_sum,60,21.0084,21.240000000000002,17.078400000000002,25.2864,7.0632,31.0284,5.704296628605375
2025,regime,Chicago,wind_only,wind_direction_10m_dominant,60,113.31791207538274,74.3486528076979,52.522391423852426,153.59547994303335,9.481538863954947,349.9136566722788,89.13248775856472
2025,regime,Chicago,wind_only,pure_wind_run_days,60,2.3333333333333335,2.0,1.0,3.0,1.0,5.0,1.2975422225149513
2025,regime,Chicago,wind_only,low_wind_run_days,60,3.3333333333333335,3.0,1.75,5.0,1.0,8.0,2.274893677282051
2025,regime,Dallas,episode,no2_ppb,6,7.715319111111111,8.410145,6.198135,8.99139475,5.429848333333333,9.395833333333334,1.774595512214227
2025,regime,Dallas,episode,n_available_sites,6,3.0,3.0,3.0,3.0,3.0,3.0,0.0
2025,regime,Dallas,episode,temperature_2m_max,6,37.63333333333333,37.900000000000006,37.025,38.775,35.2,39.0,1.4541893503483874
2025,regime,Dallas,episode,wind_speed_10m_mean,6,7.370833333333334,6.972916666666666,6.737500000000001,7.952083333333334,6.508333333333333,8.833333333333334,0.9382089911694045
2025,regime,Dallas,episode,relative_humidity_2m_mean,6,51.631944444444436,52.29166666666666,48.166666666666664,53.697916666666664,43.25,61.0,6.1129085109269345
2025,regime,Dallas,episode,precipitation_sum,6,1.25,0.05,0.0,0.17500000000000002,0.0,7.2,2.915990397789403
2025,regime,Dallas,episode,shortwave_radiation_sum,6,24.883799999999997,24.8508,23.6439,26.0847,21.7332,28.1304,2.254234128035507
2025,regime,Dallas,episode,wind_direction_10m_dominant,6,157.08867269754657,174.39610964579373,137.4192217822546,186.8990699181612,66.11497198051816,211.46452907648185,52.79144383899011
2025,regime,Dallas,episode,pure_wind_run_days,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,regime,Dallas,episode,low_wind_run_days,6,8.666666666666666,9.0,8.25,9.0,8.0,9.0,0.5163977794943223
